case_id,trace_is_fit,fitness,missing_tokens,consumed_tokens,remaining_tokens,produced_tokens,num_events,trace,cooler,valve,pump,accumulator,stable_flag
Cycle_1823,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,115,0
Cycle_1824,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,115,0
Cycle_1825,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,115,0
Cycle_1826,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,115,0
Cycle_1827,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,115,0
Cycle_1828,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,115,0
Cycle_1829,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,2,115,0
Cycle_1830,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,115,0
Cycle_1831,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,115,0
Cycle_1832,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,2,115,0
Cycle_1833,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,115,0
Cycle_1834,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,2,115,0
Cycle_1835,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,115,0
Cycle_1836,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,115,0
Cycle_1837,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,115,0
Cycle_1838,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,115,0
Cycle_1839,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,115,0
Cycle_1840,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,2,115,0
Cycle_1841,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,2,115,0
Cycle_1842,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,2,115,0
Cycle_1843,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,115,0
Cycle_1844,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,2,115,0
Cycle_1845,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,2,115,0
Cycle_1846,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,115,0
Cycle_1847,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,115,0
Cycle_1848,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,115,0
Cycle_1849,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,1,115,1
Cycle_1850,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,115,0
Cycle_1851,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,115,0
Cycle_1852,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,73,1,115,0
Cycle_1853,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,115,0
Cycle_1854,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,115,0
Cycle_1855,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,115,0
Cycle_1856,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,115,0
Cycle_1857,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,115,0
Cycle_1858,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,115,0
Cycle_1859,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,115,0
Cycle_1860,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,1,115,0
Cycle_1861,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,1,115,0
Cycle_1862,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,1,115,0
Cycle_1863,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,1,115,0
Cycle_1864,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,1,115,0
Cycle_1865,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,80,1,115,0
Cycle_1866,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,80,1,115,0
Cycle_1867,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,80,1,115,0
Cycle_1868,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,1,115,0
Cycle_1869,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,1,115,0
Cycle_1870,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,1,115,0
Cycle_1871,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,1,115,0
Cycle_1872,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,1,115,0
Cycle_1873,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,1,115,0
Cycle_1874,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,1,115,0
Cycle_1875,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,1,115,0
Cycle_1876,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,1,115,0
Cycle_1877,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,1,115,0
Cycle_1878,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,1,115,0
Cycle_1879,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,1,115,0
Cycle_1880,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,1,115,0
Cycle_1881,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,1,115,0
Cycle_1882,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,1,115,0
Cycle_1883,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,1,115,0
Cycle_1884,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,1,115,0
Cycle_1885,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,1,115,0
Cycle_1886,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,1,115,0
Cycle_1887,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,1,115,0
Cycle_1888,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,1,115,0
Cycle_1889,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,1,115,0
Cycle_1890,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,0,115,1
Cycle_1891,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,0,115,0
Cycle_1892,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,0,115,0
Cycle_1893,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,0,115,0
Cycle_1894,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,0,115,0
Cycle_1895,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,0,115,0
Cycle_1896,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,73,0,115,0
Cycle_1897,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,73,0,115,0
Cycle_1898,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,0,115,0
Cycle_1899,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,0,115,0
Cycle_1900,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,0,115,0
Cycle_1901,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,80,0,115,0
Cycle_1902,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,0,115,0
Cycle_1903,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,80,0,115,0
Cycle_1904,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,0,115,0
Cycle_1905,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,80,0,115,0
Cycle_1906,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,0,115,0
Cycle_1907,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,0,115,0
Cycle_1908,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,0,115,0
Cycle_1909,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,0,115,0
Cycle_1910,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,0,115,0
Cycle_1911,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,0,115,0
Cycle_1912,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,0,115,0
Cycle_1913,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,0,115,0
Cycle_1914,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,0,115,0
Cycle_1915,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,0,115,0
Cycle_1916,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,0,115,0
Cycle_1917,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,0,115,0
Cycle_1918,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,0,115,0
Cycle_1919,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,0,115,0
Cycle_1920,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,0,115,0
Cycle_1921,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,115,0
Cycle_1922,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,115,0
Cycle_1923,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,0,115,0
Cycle_1924,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,0,115,0
Cycle_1925,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,115,0
Cycle_1926,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,0,115,0
Cycle_1927,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,115,0
Cycle_1928,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,115,0
Cycle_1929,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,0,115,0
Cycle_1930,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,115,0
Cycle_1931,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,0,100,1
Cycle_1932,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,100,1
Cycle_1933,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,0,100,1
Cycle_1934,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,100,1
Cycle_1935,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,100,1
Cycle_1936,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,100,1
Cycle_1937,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,100,1
Cycle_1938,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,100,1
Cycle_1939,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,0,100,1
Cycle_1940,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,0,100,1
Cycle_1941,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,2,100,1
Cycle_1942,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,73,2,100,0
Cycle_1943,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,73,2,100,0
Cycle_1944,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,2,100,0
Cycle_1945,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,2,100,0
Cycle_1946,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,2,100,0
Cycle_1947,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,73,2,100,0
Cycle_1948,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,73,2,100,0
Cycle_1949,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,2,100,0
Cycle_1950,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,2,100,0
Cycle_1951,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,2,100,0
Cycle_1952,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,100,0
Cycle_1953,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,80,2,100,0
Cycle_1954,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,100,0
Cycle_1955,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,100,0
Cycle_1956,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,80,2,100,0
Cycle_1957,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,100,0
Cycle_1958,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,100,0
Cycle_1959,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,100,0
Cycle_1960,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,100,0
Cycle_1961,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,80,2,100,0
Cycle_1962,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,100,0
Cycle_1963,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,100,0
Cycle_1964,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,100,0
Cycle_1965,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,2,100,0
Cycle_1966,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,100,0
Cycle_1967,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,100,0
Cycle_1968,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,2,100,0
Cycle_1969,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,100,0
Cycle_1970,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,90,2,100,0
Cycle_1971,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,90,2,100,0
Cycle_1972,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,100,0
Cycle_1973,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,2,100,0
Cycle_1974,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,2,100,0
Cycle_1975,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,2,100,0
Cycle_1976,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,100,0
Cycle_1977,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,100,0
Cycle_1978,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,100,0
Cycle_1979,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,100,0
Cycle_1980,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,2,100,0
Cycle_1981,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,100,2,100,0
Cycle_1982,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,100,1,100,1
Cycle_1983,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,73,1,100,0
Cycle_1984,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,100,0
Cycle_1985,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,100,0
Cycle_1986,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,100,0
Cycle_1987,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,100,0
Cycle_1988,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,100,0
Cycle_1989,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,100,0
Cycle_1990,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,100,73,1,100,0
Cycle_1991,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,100,73,1,100,0
