case_id,activity,timestamp,resource,cooler_condition,valve_condition,pump_condition,accumulator_condition,stable_flag_x,temp_increase_rate,initial_temp,load_temp,vibration,steady_state_temp,temp_stability,cooling_efficiency,cooling_power,final_temp,max_temp,temp_rise,cycle_number,cooler,valve,pump,accumulator,stable_flag_y
Cycle_1976,Load_Application,2004-01-02 08:55:15,hydraulic_system,,,,,,,,36.151199999999996,0.5229999999999999,,,,,,,,1975,100,100,2,100,0
Cycle_1976,Steady_State_Reached,2004-01-02 08:55:35,hydraulic_system,,,,,,,,,,36.414966666666665,0.09841696443646632,,,,,,1975,100,100,2,100,0
Cycle_1976,Cooling_Active,2004-01-02 08:55:30,cooler,,,,,,,,,,,,46.94438333333333,2.1342166666666667,,,,1975,100,100,2,100,0
Cycle_1976,Cycle_Complete,2004-01-02 08:56:00,hydraulic_system,,,,,,,,,,,,,,36.41,36.512,0.01199999999999335,1975,100,100,2,100,0
Cycle_1977,Cycle_Start,2004-01-02 08:56:00,hydraulic_system,100.0,100.0,2.0,100.0,0.0,,,,,,,,,,,,1976,100,100,2,100,0
Cycle_1977,System_Initialization,2004-01-02 08:56:05,hydraulic_system,,,,,,-0.04059999999999988,36.406,,,,,,,,,,1976,100,100,2,100,0
Cycle_1977,Load_Application,2004-01-02 08:56:15,hydraulic_system,,,,,,,,36.165099999999995,0.5202,,,,,,,,1976,100,100,2,100,0
Cycle_1977,Steady_State_Reached,2004-01-02 08:56:35,hydraulic_system,,,,,,,,,,36.4275,0.1083108951121725,,,,,,1976,100,100,2,100,0
Cycle_1977,Cooling_Active,2004-01-02 08:56:30,cooler,,,,,,,,,,,,47.00356666666667,2.1449666666666665,,,,1976,100,100,2,100,0
Cycle_1977,Cycle_Complete,2004-01-02 08:57:00,hydraulic_system,,,,,,,,,,,,,,36.41,36.582,0.003999999999997783,1976,100,100,2,100,0
Cycle_1978,Cycle_Start,2004-01-02 08:57:00,hydraulic_system,100.0,100.0,2.0,100.0,0.0,,,,,,,,,,,,1977,100,100,2,100,0
Cycle_1978,System_Initialization,2004-01-02 08:57:05,hydraulic_system,,,,,,-0.03980000000000032,36.398,,,,,,,,,,1977,100,100,2,100,0
Cycle_1978,Load_Application,2004-01-02 08:57:15,hydraulic_system,,,,,,,,36.1858,0.5231,,,,,,,,1977,100,100,2,100,0
Cycle_1978,Steady_State_Reached,2004-01-02 08:57:35,hydraulic_system,,,,,,,,,,36.431099999999994,0.10128914058278815,,,,,,1977,100,100,2,100,0
Cycle_1978,Cooling_Active,2004-01-02 08:57:30,cooler,,,,,,,,,,,,46.398466666666664,2.1224000000000003,,,,1977,100,100,2,100,0
Cycle_1978,Cycle_Complete,2004-01-02 08:58:00,hydraulic_system,,,,,,,,,,,,,,36.422,36.586,0.023999999999993804,1977,100,100,2,100,0
Cycle_1979,Cycle_Start,2004-01-02 08:58:00,hydraulic_system,100.0,100.0,2.0,100.0,0.0,,,,,,,,,,,,1978,100,100,2,100,0
Cycle_1979,System_Initialization,2004-01-02 08:58:05,hydraulic_system,,,,,,-0.03200000000000003,36.406,,,,,,,,,,1978,100,100,2,100,0
Cycle_1979,Load_Application,2004-01-02 08:58:15,hydraulic_system,,,,,,,,36.181,0.5185000000000001,,,,,,,,1978,100,100,2,100,0
Cycle_1979,Steady_State_Reached,2004-01-02 08:58:35,hydraulic_system,,,,,,,,,,36.439033333333334,0.09331183681017542,,,,,,1978,100,100,2,100,0
Cycle_1979,Cooling_Active,2004-01-02 08:58:30,cooler,,,,,,,,,,,,46.19863333333333,2.112083333333333,,,,1978,100,100,2,100,0
Cycle_1979,Cycle_Complete,2004-01-02 08:59:00,hydraulic_system,,,,,,,,,,,,,,36.414,36.586,0.008000000000002672,1978,100,100,2,100,0
Cycle_1980,Cycle_Start,2004-01-02 08:59:00,hydraulic_system,100.0,100.0,2.0,100.0,0.0,,,,,,,,,,,,1979,100,100,2,100,0
Cycle_1980,System_Initialization,2004-01-02 08:59:05,hydraulic_system,,,,,,-0.03200000000000003,36.422,,,,,,,,,,1979,100,100,2,100,0
Cycle_1980,Load_Application,2004-01-02 08:59:15,hydraulic_system,,,,,,,,36.186899999999994,0.5131,,,,,,,,1979,100,100,2,100,0
Cycle_1980,Steady_State_Reached,2004-01-02 08:59:35,hydraulic_system,,,,,,,,,,36.44573333333333,0.08970876335242907,,,,,,1979,100,100,2,100,0
Cycle_1980,Cooling_Active,2004-01-02 08:59:30,cooler,,,,,,,,,,,,46.26734999999999,2.1165,,,,1979,100,100,2,100,0
Cycle_1980,Cycle_Complete,2004-01-02 09:00:00,hydraulic_system,,,,,,,,,,,,,,36.422,36.586,0.0,1979,100,100,2,100,0
Cycle_1981,Cycle_Start,2004-01-02 09:00:00,hydraulic_system,100.0,100.0,2.0,100.0,0.0,,,,,,,,,,,,1980,100,100,2,100,0
Cycle_1981,System_Initialization,2004-01-02 09:00:05,hydraulic_system,,,,,,-0.0421999999999997,36.434,,,,,,,,,,1980,100,100,2,100,0
Cycle_1981,Load_Application,2004-01-02 09:00:15,hydraulic_system,,,,,,,,36.18470000000001,0.5199,,,,,,,,1980,100,100,2,100,0
Cycle_1981,Steady_State_Reached,2004-01-02 09:00:35,hydraulic_system,,,,,,,,,,36.42296666666666,0.09430464227998268,,,,,,1980,100,100,2,100,0
Cycle_1981,Cooling_Active,2004-01-02 09:00:30,cooler,,,,,,,,,,,,46.637299999999996,2.1279166666666667,,,,1980,100,100,2,100,0
Cycle_1981,Cycle_Complete,2004-01-02 09:01:00,hydraulic_system,,,,,,,,,,,,,,36.41,36.52,-0.02400000000000091,1980,100,100,2,100,0
Cycle_1982,Cycle_Start,2004-01-02 09:01:00,hydraulic_system,100.0,100.0,1.0,100.0,1.0,,,,,,,,,,,,1981,100,100,1,100,1
Cycle_1982,System_Initialization,2004-01-02 09:01:05,hydraulic_system,,,,,,-0.041400000000000145,36.414,,,,,,,,,,1981,100,100,1,100,1
Cycle_1982,Load_Application,2004-01-02 09:01:15,hydraulic_system,,,,,,,,36.173399999999994,0.5212,,,,,,,,1981,100,100,1,100,1
Cycle_1982,Steady_State_Reached,2004-01-02 09:01:35,hydraulic_system,,,,,,,,,,36.42713333333334,0.09398394661973948,,,,,,1981,100,100,1,100,1
Cycle_1982,Cooling_Active,2004-01-02 09:01:30,cooler,,,,,,,,,,,,46.489799999999995,2.1246,,,,1981,100,100,1,100,1
Cycle_1982,Cycle_Complete,2004-01-02 09:02:00,hydraulic_system,,,,,,,,,,,,,,36.422,36.516,0.007999999999995566,1981,100,100,1,100,1
Cycle_1983,Cycle_Start,2004-01-02 09:02:00,hydraulic_system,100.0,73.0,1.0,100.0,0.0,,,,,,,,,,,,1982,100,73,1,100,0
Cycle_1983,System_Initialization,2004-01-02 09:02:05,hydraulic_system,,,,,,-0.03320000000000008,36.426,,,,,,,,,,1982,100,73,1,100,0
Cycle_1983,Load_Application,2004-01-02 09:02:15,hydraulic_system,,,,,,,,36.1708,0.5170999999999999,,,,,,,,1982,100,73,1,100,0
Cycle_1983,Steady_State_Reached,2004-01-02 09:02:35,hydraulic_system,,,,,,,,,,36.41833333333333,0.09697021306680786,,,,,,1982,100,73,1,100,0
Cycle_1983,Cooling_Active,2004-01-02 09:02:30,cooler,,,,,,,,,,,,46.84461666666667,2.1403000000000003,,,,1982,100,73,1,100,0
Cycle_1983,Cycle_Complete,2004-01-02 09:03:00,hydraulic_system,,,,,,,,,,,,,,36.414,36.52,-0.012000000000000455,1982,100,73,1,100,0
Cycle_1984,Cycle_Start,2004-01-02 09:03:00,hydraulic_system,100.0,73.0,1.0,100.0,0.0,,,,,,,,,,,,1983,100,73,1,100,0
Cycle_1984,System_Initialization,2004-01-02 09:03:05,hydraulic_system,,,,,,-0.03870000000000005,36.414,,,,,,,,,,1983,100,73,1,100,0
Cycle_1984,Load_Application,2004-01-02 09:03:15,hydraulic_system,,,,,,,,36.1443,0.5239,,,,,,,,1983,100,73,1,100,0
Cycle_1984,Steady_State_Reached,2004-01-02 09:03:35,hydraulic_system,,,,,,,,,,36.428033333333325,0.10243973295986644,,,,,,1983,100,73,1,100,0
Cycle_1984,Cooling_Active,2004-01-02 09:03:30,cooler,,,,,,,,,,,,46.70225000000001,2.1302166666666666,,,,1983,100,73,1,100,0
Cycle_1984,Cycle_Complete,2004-01-02 09:04:00,hydraulic_system,,,,,,,,,,,,,,36.414,36.605,0.0,1983,100,73,1,100,0
Cycle_1985,Cycle_Start,2004-01-02 09:04:00,hydraulic_system,100.0,73.0,1.0,100.0,0.0,,,,,,,,,,,,1984,100,73,1,100,0
Cycle_1985,System_Initialization,2004-01-02 09:04:05,hydraulic_system,,,,,,-0.04059999999999988,36.414,,,,,,,,,,1984,100,73,1,100,0
Cycle_1985,Load_Application,2004-01-02 09:04:15,hydraulic_system,,,,,,,,36.16799999999999,0.5184,,,,,,,,1984,100,73,1,100,0
Cycle_1985,Steady_State_Reached,2004-01-02 09:04:35,hydraulic_system,,,,,,,,,,36.42209999999999,0.09893983019997485,,,,,,1984,100,73,1,100,0
Cycle_1985,Cooling_Active,2004-01-02 09:04:30,cooler,,,,,,,,,,,,46.43331666666667,2.12435,,,,1984,100,73,1,100,0
Cycle_1985,Cycle_Complete,2004-01-02 09:05:00,hydraulic_system,,,,,,,,,,,,,,36.426,36.586,0.012000000000000455,1984,100,73,1,100,0
Cycle_1986,Cycle_Start,2004-01-02 09:05:00,hydraulic_system,100.0,73.0,1.0,100.0,0.0,,,,,,,,,,,,1985,100,73,1,100,0
Cycle_1986,System_Initialization,2004-01-02 09:05:05,hydraulic_system,,,,,,-0.037800000000000014,36.398,,,,,,,,,,1985,100,73,1,100,0
Cycle_1986,Load_Application,2004-01-02 09:05:15,hydraulic_system,,,,,,,,36.163799999999995,0.5211,,,,,,,,1985,100,73,1,100,0
Cycle_1986,Steady_State_Reached,2004-01-02 09:05:35,hydraulic_system,,,,,,,,,,36.43166666666666,0.08999271575460303,,,,,,1985,100,73,1,100,0
Cycle_1986,Cooling_Active,2004-01-02 09:05:30,cooler,,,,,,,,,,,,46.89788333333333,2.1441833333333333,,,,1985,100,73,1,100,0
Cycle_1986,Cycle_Complete,2004-01-02 09:06:00,hydraulic_system,,,,,,,,,,,,,,36.41,36.586,0.01199999999999335,1985,100,73,1,100,0
Cycle_1987,Cycle_Start,2004-01-02 09:06:00,hydraulic_system,100.0,73.0,1.0,100.0,0.0,,,,,,,,,,,,1986,100,73,1,100,0
Cycle_1987,System_Initialization,2004-01-02 09:06:05,hydraulic_system,,,,,,-0.04139999999999944,36.41,,,,,,,,,,1986,100,73,1,100,0
Cycle_1987,Load_Application,2004-01-02 09:06:15,hydraulic_system,,,,,,,,36.1468,0.5104000000000001,,,,,,,,1986,100,73,1,100,0
Cycle_1987,Steady_State_Reached,2004-01-02 09:06:35,hydraulic_system,,,,,,,,,,36.4338,0.09646049277640363,,,,,,1986,100,73,1,100,0
Cycle_1987,Cooling_Active,2004-01-02 09:06:30,cooler,,,,,,,,,,,,46.524783333333325,2.1289166666666666,,,,1986,100,73,1,100,0
Cycle_1987,Cycle_Complete,2004-01-02 09:07:00,hydraulic_system,,,,,,,,,,,,,,36.41,36.582,0.0,1986,100,73,1,100,0
Cycle_1988,Cycle_Start,2004-01-02 09:07:00,hydraulic_system,100.0,73.0,1.0,100.0,0.0,,,,,,,,,,,,1987,100,73,1,100,0
Cycle_1988,System_Initialization,2004-01-02 09:07:05,hydraulic_system,,,,,,-0.032399999999999804,36.41,,,,,,,,,,1987,100,73,1,100,0
Cycle_1988,Load_Application,2004-01-02 09:07:15,hydraulic_system,,,,,,,,36.1575,0.5201,,,,,,,,1987,100,73,1,100,0
Cycle_1988,Steady_State_Reached,2004-01-02 09:07:35,hydraulic_system,,,,,,,,,,36.43,0.09784375299424995,,,,,,1987,100,73,1,100,0
Cycle_1988,Cooling_Active,2004-01-02 09:07:30,cooler,,,,,,,,,,,,46.708816666666664,2.136016666666667,,,,1987,100,73,1,100,0
Cycle_1988,Cycle_Complete,2004-01-02 09:08:00,hydraulic_system,,,,,,,,,,,,,,36.422,36.605,0.012000000000000455,1987,100,73,1,100,0
Cycle_1989,Cycle_Start,2004-01-02 09:08:00,hydraulic_system,100.0,73.0,1.0,100.0,0.0,,,,,,,,,,,,1988,100,73,1,100,0
Cycle_1989,System_Initialization,2004-01-02 09:08:05,hydraulic_system,,,,,,-0.03939999999999984,36.414,,,,,,,,,,1988,100,73,1,100,0
Cycle_1989,Load_Application,2004-01-02 09:08:15,hydraulic_system,,,,,,,,36.168899999999994,0.5296000000000001,,,,,,,,1988,100,73,1,100,0
Cycle_1989,Steady_State_Reached,2004-01-02 09:08:35,hydraulic_system,,,,,,,,,,36.43236666666667,0.08707103740943611,,,,,,1988,100,73,1,100,0
Cycle_1989,Cooling_Active,2004-01-02 09:08:30,cooler,,,,,,,,,,,,46.8901,2.14695,,,,1988,100,73,1,100,0
Cycle_1989,Cycle_Complete,2004-01-02 09:09:00,hydraulic_system,,,,,,,,,,,,,,36.414,36.516,0.0,1988,100,73,1,100,0
Cycle_1990,Cycle_Start,2004-01-02 09:09:00,hydraulic_system,100.0,73.0,1.0,100.0,0.0,,,,,,,,,,,,1989,100,73,1,100,0
Cycle_1990,System_Initialization,2004-01-02 09:09:05,hydraulic_system,,,,,,-0.04409999999999954,36.437,,,,,,,,,,1989,100,73,1,100,0
Cycle_1990,Load_Application,2004-01-02 09:09:15,hydraulic_system,,,,,,,,36.1597,0.5304000000000001,,,,,,,,1989,100,73,1,100,0
Cycle_1990,Steady_State_Reached,2004-01-02 09:09:35,hydraulic_system,,,,,,,,,,36.42446666666665,0.10421475689918097,,,,,,1989,100,73,1,100,0
Cycle_1990,Cooling_Active,2004-01-02 09:09:30,cooler,,,,,,,,,,,,46.666333333333334,2.1440166666666665,,,,1989,100,73,1,100,0
Cycle_1990,Cycle_Complete,2004-01-02 09:10:00,hydraulic_system,,,,,,,,,,,,,,36.41,36.582,-0.027000000000001023,1989,100,73,1,100,0
Cycle_1991,Cycle_Start,2004-01-02 09:10:00,hydraulic_system,100.0,73.0,1.0,100.0,0.0,,,,,,,,,,,,1990,100,73,1,100,0
Cycle_1991,System_Initialization,2004-01-02 09:10:05,hydraulic_system,,,,,,-0.029300000000000638,36.395,,,,,,,,,,1990,100,73,1,100,0
Cycle_1991,Load_Application,2004-01-02 09:10:15,hydraulic_system,,,,,,,,36.153600000000004,0.5210999999999999,,,,,,,,1990,100,73,1,100,0
Cycle_1991,Steady_State_Reached,2004-01-02 09:10:35,hydraulic_system,,,,,,,,,,36.41616666666666,0.10022111664824956,,,,,,1990,100,73,1,100,0
Cycle_1991,Cooling_Active,2004-01-02 09:10:30,cooler,,,,,,,,,,,,46.822466666666664,2.1502833333333333,,,,1990,100,73,1,100,0
Cycle_1991,Cycle_Complete,2004-01-02 09:11:00,hydraulic_system,,,,,,,,,,,,,,36.414,36.516,0.01899999999999835,1990,100,73,1,100,0
Cycle_1992,Cycle_Start,2004-01-02 09:11:00,hydraulic_system,100.0,73.0,1.0,100.0,0.0,,,,,,,,,,,,1991,100,73,1,100,0
Cycle_1992,System_Initialization,2004-01-02 09:11:05,hydraulic_system,,,,,,-0.030900000000000462,36.414,,,,,,,,,,1991,100,73,1,100,0
Cycle_1992,Load_Application,2004-01-02 09:11:15,hydraulic_system,,,,,,,,36.157399999999996,0.5355000000000001,,,,,,,,1991,100,73,1,100,0
Cycle_1992,Steady_State_Reached,2004-01-02 09:11:35,hydraulic_system,,,,,,,,,,36.40769999999999,0.10277001832570867,,,,,,1991,100,73,1,100,0
Cycle_1992,Cooling_Active,2004-01-02 09:11:30,cooler,,,,,,,,,,,,46.728,2.1478333333333333,,,,1991,100,73,1,100,0
Cycle_1992,Cycle_Complete,2004-01-02 09:12:00,hydraulic_system,,,,,,,,,,,,,,36.41,36.516,-0.0040000000000048885,1991,100,73,1,100,0
Cycle_1993,Cycle_Start,2004-01-02 09:12:00,hydraulic_system,100.0,80.0,1.0,100.0,0.0,,,,,,,,,,,,1992,100,80,1,100,0
Cycle_1993,System_Initialization,2004-01-02 09:12:05,hydraulic_system,,,,,,-0.03200000000000003,36.398,,,,,,,,,,1992,100,80,1,100,0
Cycle_1993,Load_Application,2004-01-02 09:12:15,hydraulic_system,,,,,,,,36.1599,0.5384,,,,,,,,1992,100,80,1,100,0
Cycle_1993,Steady_State_Reached,2004-01-02 09:12:35,hydraulic_system,,,,,,,,,,36.4154,0.09663284465784136,,,,,,1992,100,80,1,100,0
Cycle_1993,Cooling_Active,2004-01-02 09:12:30,cooler,,,,,,,,,,,,46.6532,2.1441333333333334,,,,1992,100,80,1,100,0
Cycle_1993,Cycle_Complete,2004-01-02 09:13:00,hydraulic_system,,,,,,,,,,,,,,36.406,36.52,0.007999999999995566,1992,100,80,1,100,0
Cycle_1994,Cycle_Start,2004-01-02 09:13:00,hydraulic_system,100.0,80.0,1.0,100.0,0.0,,,,,,,,,,,,1993,100,80,1,100,0
Cycle_1994,System_Initialization,2004-01-02 09:13:05,hydraulic_system,,,,,,-0.023400000000000178,36.328,,,,,,,,,,1993,100,80,1,100,0
Cycle_1994,Load_Application,2004-01-02 09:13:15,hydraulic_system,,,,,,,,36.143800000000006,0.5179,,,,,,,,1993,100,80,1,100,0
Cycle_1994,Steady_State_Reached,2004-01-02 09:13:35,hydraulic_system,,,,,,,,,,36.40746666666666,0.09255223149959897,,,,,,1993,100,80,1,100,0
Cycle_1994,Cooling_Active,2004-01-02 09:13:30,cooler,,,,,,,,,,,,46.61058333333333,2.1409999999999996,,,,1993,100,80,1,100,0
Cycle_1994,Cycle_Complete,2004-01-02 09:14:00,hydraulic_system,,,,,,,,,,,,,,36.422,36.512,0.09399999999999409,1993,100,80,1,100,0
Cycle_1995,Cycle_Start,2004-01-02 09:14:00,hydraulic_system,100.0,80.0,1.0,100.0,0.0,,,,,,,,,,,,1994,100,80,1,100,0
Cycle_1995,System_Initialization,2004-01-02 09:14:05,hydraulic_system,,,,,,-0.04099999999999966,36.422,,,,,,,,,,1994,100,80,1,100,0
Cycle_1995,Load_Application,2004-01-02 09:14:15,hydraulic_system,,,,,,,,36.145500000000006,0.5311000000000001,,,,,,,,1994,100,80,1,100,0
Cycle_1995,Steady_State_Reached,2004-01-02 09:14:35,hydraulic_system,,,,,,,,,,36.41246666666666,0.0962755536064176,,,,,,1994,100,80,1,100,0
Cycle_1995,Cooling_Active,2004-01-02 09:14:30,cooler,,,,,,,,,,,,46.86188333333333,2.1519166666666667,,,,1994,100,80,1,100,0
Cycle_1995,Cycle_Complete,2004-01-02 09:15:00,hydraulic_system,,,,,,,,,,,,,,36.41,36.512,-0.012000000000000455,1994,100,80,1,100,0
Cycle_1996,Cycle_Start,2004-01-02 09:15:00,hydraulic_system,100.0,80.0,1.0,100.0,0.0,,,,,,,,,,,,1995,100,80,1,100,0
Cycle_1996,System_Initialization,2004-01-02 09:15:05,hydraulic_system,,,,,,-0.032399999999999804,36.332,,,,,,,,,,1995,100,80,1,100,0
Cycle_1996,Load_Application,2004-01-02 09:15:15,hydraulic_system,,,,,,,,36.134499999999996,0.5229,,,,,,,,1995,100,80,1,100,0
Cycle_1996,Steady_State_Reached,2004-01-02 09:15:35,hydraulic_system,,,,,,,,,,36.38686666666667,0.09582857379485223,,,,,,1995,100,80,1,100,0
Cycle_1996,Cooling_Active,2004-01-02 09:15:30,cooler,,,,,,,,,,,,46.6409,2.141366666666667,,,,1995,100,80,1,100,0
Cycle_1996,Cycle_Complete,2004-01-02 09:16:00,hydraulic_system,,,,,,,,,,,,,,36.434,36.516,0.10199999999999676,1995,100,80,1,100,0
Cycle_1997,Cycle_Start,2004-01-02 09:16:00,hydraulic_system,100.0,80.0,1.0,100.0,0.0,,,,,,,,,,,,1996,100,80,1,100,0
Cycle_1997,System_Initialization,2004-01-02 09:16:05,hydraulic_system,,,,,,-0.03120000000000047,36.359,,,,,,,,,,1996,100,80,1,100,0
Cycle_1997,Load_Application,2004-01-02 09:16:15,hydraulic_system,,,,,,,,36.136199999999995,0.5275000000000001,,,,,,,,1996,100,80,1,100,0
Cycle_1997,Steady_State_Reached,2004-01-02 09:16:35,hydraulic_system,,,,,,,,,,36.381099999999996,0.10968571769682026,,,,,,1996,100,80,1,100,0
Cycle_1997,Cooling_Active,2004-01-02 09:16:30,cooler,,,,,,,,,,,,46.813500000000005,2.1488666666666663,,,,1996,100,80,1,100,0
Cycle_1997,Cycle_Complete,2004-01-02 09:17:00,hydraulic_system,,,,,,,,,,,,,,36.328,36.504,-0.030999999999998806,1996,100,80,1,100,0
Cycle_1998,Cycle_Start,2004-01-02 09:17:00,hydraulic_system,100.0,80.0,1.0,100.0,0.0,,,,,,,,,,,,1997,100,80,1,100,0
Cycle_1998,System_Initialization,2004-01-02 09:17:05,hydraulic_system,,,,,,-0.03320000000000008,36.344,,,,,,,,,,1997,100,80,1,100,0
Cycle_1998,Load_Application,2004-01-02 09:17:15,hydraulic_system,,,,,,,,36.1168,0.5338,,,,,,,,1997,100,80,1,100,0
Cycle_1998,Steady_State_Reached,2004-01-02 09:17:35,hydraulic_system,,,,,,,,,,36.39063333333333,0.10211316706913356,,,,,,1997,100,80,1,100,0
Cycle_1998,Cooling_Active,2004-01-02 09:17:30,cooler,,,,,,,,,,,,46.70934999999999,2.1421666666666668,,,,1997,100,80,1,100,0
Cycle_1998,Cycle_Complete,2004-01-02 09:18:00,hydraulic_system,,,,,,,,,,,,,,36.332,36.512,-0.012000000000000455,1997,100,80,1,100,0
Cycle_1999,Cycle_Start,2004-01-02 09:18:00,hydraulic_system,100.0,80.0,1.0,100.0,0.0,,,,,,,,,,,,1998,100,80,1,100,0
Cycle_1999,System_Initialization,2004-01-02 09:18:05,hydraulic_system,,,,,,-0.031199999999999763,36.332,,,,,,,,,,1998,100,80,1,100,0
Cycle_1999,Load_Application,2004-01-02 09:18:15,hydraulic_system,,,,,,,,36.104499999999994,0.5142,,,,,,,,1998,100,80,1,100,0
Cycle_1999,Steady_State_Reached,2004-01-02 09:18:35,hydraulic_system,,,,,,,,,,36.35829999999999,0.07998964516319139,,,,,,1998,100,80,1,100,0
Cycle_1999,Cooling_Active,2004-01-02 09:18:30,cooler,,,,,,,,,,,,46.793949999999995,2.1445499999999997,,,,1998,100,80,1,100,0
Cycle_1999,Cycle_Complete,2004-01-02 09:19:00,hydraulic_system,,,,,,,,,,,,,,36.328,36.5,-0.003999999999997783,1998,100,80,1,100,0
Cycle_2000,Cycle_Start,2004-01-02 09:19:00,hydraulic_system,100.0,80.0,1.0,100.0,0.0,,,,,,,,,,,,1999,100,80,1,100,0
Cycle_2000,System_Initialization,2004-01-02 09:19:05,hydraulic_system,,,,,,-0.030100000000000193,36.328,,,,,,,,,,1999,100,80,1,100,0
Cycle_2000,Load_Application,2004-01-02 09:19:15,hydraulic_system,,,,,,,,36.111900000000006,0.5242,,,,,,,,1999,100,80,1,100,0
Cycle_2000,Steady_State_Reached,2004-01-02 09:19:35,hydraulic_system,,,,,,,,,,36.355666666666664,0.06831267980559771,,,,,,1999,100,80,1,100,0
Cycle_2000,Cooling_Active,2004-01-02 09:19:30,cooler,,,,,,,,,,,,46.95309999999999,2.152416666666667,,,,1999,100,80,1,100,0
Cycle_2000,Cycle_Complete,2004-01-02 09:20:00,hydraulic_system,,,,,,,,,,,,,,36.32,36.437,-0.008000000000002672,1999,100,80,1,100,0
Cycle_2001,Cycle_Start,2004-01-02 09:20:00,hydraulic_system,100.0,80.0,1.0,100.0,0.0,,,,,,,,,,,,2000,100,80,1,100,0
Cycle_2001,System_Initialization,2004-01-02 09:20:05,hydraulic_system,,,,,,-0.03160000000000025,36.316,,,,,,,,,,2000,100,80,1,100,0
Cycle_2001,Load_Application,2004-01-02 09:20:15,hydraulic_system,,,,,,,,36.0994,0.5289999999999999,,,,,,,,2000,100,80,1,100,0
Cycle_2001,Steady_State_Reached,2004-01-02 09:20:35,hydraulic_system,,,,,,,,,,36.34903333333333,0.07644365390418065,,,,,,2000,100,80,1,100,0
Cycle_2001,Cooling_Active,2004-01-02 09:20:30,cooler,,,,,,,,,,,,46.90646666666667,2.1467666666666663,,,,2000,100,80,1,100,0
Cycle_2001,Cycle_Complete,2004-01-02 09:21:00,hydraulic_system,,,,,,,,,,,,,,36.328,36.426,0.012000000000000455,2000,100,80,1,100,0
Cycle_2002,Cycle_Start,2004-01-02 09:21:00,hydraulic_system,100.0,80.0,1.0,100.0,0.0,,,,,,,,,,,,2001,100,80,1,100,0
Cycle_2002,System_Initialization,2004-01-02 09:21:05,hydraulic_system,,,,,,-0.03200000000000003,36.32,,,,,,,,,,2001,100,80,1,100,0
Cycle_2002,Load_Application,2004-01-02 09:21:15,hydraulic_system,,,,,,,,36.0876,0.5184,,,,,,,,2001,100,80,1,100,0
Cycle_2002,Steady_State_Reached,2004-01-02 09:21:35,hydraulic_system,,,,,,,,,,36.331,0.08780129080296378,,,,,,2001,100,80,1,100,0
Cycle_2002,Cooling_Active,2004-01-02 09:21:30,cooler,,,,,,,,,,,,46.83128333333334,2.1424000000000003,,,,2001,100,80,1,100,0
Cycle_2002,Cycle_Complete,2004-01-02 09:22:00,hydraulic_system,,,,,,,,,,,,,,36.32,36.426,0.0,2001,100,80,1,100,0
Cycle_2003,Cycle_Start,2004-01-02 09:22:00,hydraulic_system,100.0,90.0,1.0,100.0,0.0,,,,,,,,,,,,2002,100,90,1,100,0
Cycle_2003,System_Initialization,2004-01-02 09:22:05,hydraulic_system,,,,,,-0.03980000000000032,36.328,,,,,,,,,,2002,100,90,1,100,0
Cycle_2003,Load_Application,2004-01-02 09:22:15,hydraulic_system,,,,,,,,36.102500000000006,0.522,,,,,,,,2002,100,90,1,100,0
Cycle_2003,Steady_State_Reached,2004-01-02 09:22:35,hydraulic_system,,,,,,,,,,36.33513333333333,0.0780725019168433,,,,,,2002,100,90,1,100,0
Cycle_2003,Cooling_Active,2004-01-02 09:22:30,cooler,,,,,,,,,,,,46.58183333333333,2.133883333333333,,,,2002,100,90,1,100,0
Cycle_2003,Cycle_Complete,2004-01-02 09:23:00,hydraulic_system,,,,,,,,,,,,,,36.316,36.414,-0.012000000000000455,2002,100,90,1,100,0
Cycle_2004,Cycle_Start,2004-01-02 09:23:00,hydraulic_system,100.0,90.0,1.0,100.0,0.0,,,,,,,,,,,,2003,100,90,1,100,0
Cycle_2004,System_Initialization,2004-01-02 09:23:05,hydraulic_system,,,,,,-0.038599999999999565,36.312,,,,,,,,,,2003,100,90,1,100,0
Cycle_2004,Load_Application,2004-01-02 09:23:15,hydraulic_system,,,,,,,,36.065999999999995,0.5163,,,,,,,,2003,100,90,1,100,0
Cycle_2004,Steady_State_Reached,2004-01-02 09:23:35,hydraulic_system,,,,,,,,,,36.333333333333336,0.07557748047901275,,,,,,2003,100,90,1,100,0
Cycle_2004,Cooling_Active,2004-01-02 09:23:30,cooler,,,,,,,,,,,,46.590933333333325,2.1364666666666663,,,,2003,100,90,1,100,0
Cycle_2004,Cycle_Complete,2004-01-02 09:24:00,hydraulic_system,,,,,,,,,,,,,,36.328,36.414,0.016000000000005343,2003,100,90,1,100,0
Cycle_2005,Cycle_Start,2004-01-02 09:24:00,hydraulic_system,100.0,90.0,1.0,100.0,0.0,,,,,,,,,,,,2004,100,90,1,100,0
Cycle_2005,System_Initialization,2004-01-02 09:24:05,hydraulic_system,,,,,,-0.03160000000000025,36.234,,,,,,,,,,2004,100,90,1,100,0
Cycle_2005,Load_Application,2004-01-02 09:24:15,hydraulic_system,,,,,,,,36.0841,0.5193000000000001,,,,,,,,2004,100,90,1,100,0
Cycle_2005,Steady_State_Reached,2004-01-02 09:24:35,hydraulic_system,,,,,,,,,,36.31806666666667,0.08525918653663594,,,,,,2004,100,90,1,100,0
